-1.17483200 0.01106082 0.00781125 0.00000000 0.00324957 
-1.15884800 0.01209343 0.00883367 0.00000000 0.00325976 
-1.14286400 0.01317718 0.00994944 0.00000000 0.00322774 
-1.12688000 0.01431349 0.01115866 0.00000000 0.00315483 
-1.11089600 0.01550699 0.01246325 0.00000002 0.00304372 
-1.09491200 0.01675844 0.01386007 0.00000005 0.00289832 
-1.07892800 0.01807257 0.01534834 0.00000013 0.00272411 
-1.06294400 0.01945240 0.01692474 0.00000041 0.00252725 
-1.04696000 0.02090031 0.01858505 0.00000082 0.00231444 
-1.03097600 0.02241838 0.02032435 0.00000152 0.00209251 
